x,y,psi,s,velocity,acceleration,curvature
-2.5154,-22.0121,3.02255,110.132,10.4302,-6.34487,0.0719474
-2.52526,-22.0109,3.02327,110.142,10.4242,-6.33398,0.0721909
-2.53512,-22.0097,3.02399,110.152,10.4182,-6.32307,0.0724344
-2.54499,-22.0085,3.02471,110.162,10.4121,-6.31212,0.0726781
-2.55485,-22.0074,3.02543,110.172,10.4061,-6.30113,0.0729218
-2.56472,-22.0062,3.02616,110.181,10.4001,-6.29011,0.0731655
-2.57459,-22.0051,3.02688,110.191,10.3941,-6.27906,0.0734094
-2.58446,-22.004,3.02761,110.201,10.3881,-6.26797,0.0736533
-2.59433,-22.0028,3.02835,110.211,10.3821,-6.25684,0.0738973
-2.6042,-22.0017,3.02908,110.221,10.3761,-6.24568,0.0741413
-2.61407,-22.0006,3.02982,110.231,10.3701,-6.23449,0.0743854
-2.62394,-21.9995,3.03056,110.241,10.3642,-6.22325,0.0746296
-2.63381,-21.9984,3.0313,110.251,10.3582,-6.21198,0.0748738
-2.64368,-21.9973,3.03205,110.261,10.3522,-6.20067,0.0751182
-2.65356,-21.9962,3.03279,110.271,10.3463,-6.18932,0.0753625
-2.66343,-21.9952,3.03354,110.281,10.3403,-6.17793,0.075607
-2.67331,-21.9941,3.0343,110.291,10.3344,-6.1665,0.0758515
-2.68319,-21.993,3.03505,110.301,10.3285,-6.15503,0.076096
-2.69306,-21.992,3.03581,110.311,10.3226,-6.14352,0.0763406
-2.70294,-21.9909,3.03657,110.321,10.3166,-6.13197,0.0765853
-2.71282,-21.9899,3.03733,110.33,10.3107,-6.12038,0.0768301
-2.7227,-21.9889,3.03809,110.34,10.3048,-6.10874,0.0770748
-2.73258,-21.9878,3.03886,110.35,10.299,-6.09706,0.0773197
-2.74246,-21.9868,3.03963,110.36,10.2931,-6.08534,0.0775646
-2.75234,-21.9858,3.0404,110.37,10.2872,-6.07358,0.0778095
-2.76223,-21.9848,3.04118,110.38,10.2813,-6.06177,0.0780545
-2.77211,-21.9838,3.04195,110.39,10.2755,-6.04991,0.0782996
-2.78199,-21.9829,3.04273,110.4,10.2696,-6.03801,0.0785447
-2.79188,-21.9819,3.04351,110.41,10.2638,-6.02606,0.0787898
-2.80176,-21.9809,3.0443,110.42,10.258,-6.01407,0.079035
-2.81165,-21.9799,3.04508,110.43,10.2521,-6.00202,0.0792802
-2.82154,-21.979,3.04587,110.44,10.2463,-5.98993,0.0795255
-2.83143,-21.978,3.04666,110.45,10.2405,-5.9778,0.0797708
-2.84132,-21.9771,3.04746,110.46,10.2347,-5.96561,0.0800162
-2.8512,-21.9762,3.04825,110.47,10.2289,-5.95337,0.0802616
-2.8611,-21.9753,3.04905,110.479,10.2232,-5.94108,0.080507
-2.87099,-21.9743,3.04985,110.489,10.2174,-5.92875,0.0807525
-2.88088,-21.9734,3.05066,110.499,10.2116,-5.91636,0.080998
-2.89077,-21.9725,3.05146,110.509,10.2059,-5.90391,0.0812435
-2.90066,-21.9716,3.05227,110.519,10.2001,-5.89142,0.081489
-2.91056,-21.9708,3.05308,110.529,10.1944,-5.87887,0.0817346
-2.92045,-21.9699,3.05389,110.539,10.1886,-5.86627,0.0819803
-2.93035,-21.969,3.05471,110.549,10.1829,-5.85361,0.0822259
-2.94024,-21.9682,3.05553,110.559,10.1772,-5.8409,0.0824716
-2.95014,-21.9673,3.05635,110.569,10.1715,-5.82813,0.0827172
-2.96004,-21.9665,3.05717,110.579,10.1658,-5.81531,0.082963
-2.96994,-21.9656,3.058,110.589,10.1601,-5.80243,0.0832087
-2.97983,-21.9648,3.05882,110.599,10.1545,-5.78948,0.0834544
-2.98973,-21.964,3.05965,110.609,10.1488,-5.77648,0.0837002
-2.99963,-21.9632,3.06049,110.619,10.1432,-5.76342,0.083946
-3.00954,-21.9624,3.06132,110.628,10.1375,-5.7503,0.0841917
-3.01944,-21.9616,3.06216,110.638,10.1319,-5.73712,0.0844375
-3.02934,-21.9608,3.063,110.648,10.1263,-5.72388,0.0846833
-3.03924,-21.96,3.06384,110.658,10.1206,-5.71057,0.0849291
-3.04915,-21.9593,3.06469,110.668,10.115,-5.6972,0.0851749
-3.05905,-21.9585,3.06553,110.678,10.1094,-5.68376,0.0854208
-3.06895,-21.9578,3.06638,110.688,10.1039,-5.67026,0.0856666
-3.07886,-21.957,3.06723,110.698,10.0983,-5.65669,0.0859124
-3.08877,-21.9563,3.06809,110.708,10.0927,-5.64306,0.0861582
-3.09867,-21.9556,3.06895,110.718,10.0872,-5.62935,0.086404
-3.10858,-21.9548,3.06981,110.728,10.0816,-5.61558,0.0866498
-3.11849,-21.9541,3.07067,110.738,10.0761,-5.60174,0.0868956
-3.1284,-21.9534,3.07153,110.748,10.0706,-5.58782,0.0871413
-3.13831,-21.9527,3.0724,110.758,10.065,-5.57384,0.0873871
-3.14822,-21.9521,3.07327,110.768,10.0595,-5.55978,0.0876328
-3.15813,-21.9514,3.07414,110.777,10.0541,-5.54565,0.0878786
-3.16804,-21.9507,3.07501,110.787,10.0486,-5.53144,0.0881243
-3.17795,-21.9501,3.07589,110.797,10.0431,-5.51715,0.0883699
-3.18786,-21.9494,3.07677,110.807,10.0377,-5.50279,0.0886156
-3.19778,-21.9488,3.07765,110.817,10.0322,-5.48835,0.0888612
-3.20769,-21.9481,3.07854,110.827,10.0268,-5.47384,0.0891068
-3.2176,-21.9475,3.07942,110.837,10.0213,-5.45924,0.0893524
-3.22752,-21.9469,3.08031,110.847,10.0159,-5.44456,0.0895979
-3.23744,-21.9463,3.0812,110.857,10.0105,-5.42979,0.0898434
-3.24735,-21.9457,3.0821,110.867,10.0051,-5.41494,0.0900888
-3.25727,-21.9451,3.08299,110.877,9.99977,-5.40001,0.0903342
-3.26719,-21.9446,3.08389,110.887,9.99441,-5.38499,0.0905796
-3.2771,-21.944,3.08479,110.897,9.98906,-5.36988,0.0908249
-3.28702,-21.9434,3.0857,110.907,9.98372,-5.35469,0.0910702
-3.29694,-21.9429,3.0866,110.917,9.97839,-5.3394,0.0913154
-3.30686,-21.9423,3.08751,110.926,9.97307,-5.31679,0.0915606
-3.31679,-21.9418,3.08842,110.936,9.96777,-5.30134,0.0918309
-3.32673,-21.9413,3.08934,110.946,9.96248,-5.2858,0.0921015
-3.33666,-21.9408,3.09025,110.956,9.9572,-5.27017,0.0923723
-3.3466,-21.9403,3.09117,110.966,9.95193,-5.25446,0.0926433
-3.35653,-21.9398,3.0921,110.976,9.94668,-5.23865,0.0929145
-3.36647,-21.9393,3.09302,110.986,9.94144,-5.22275,0.0931859
-3.37641,-21.9388,3.09395,110.996,9.93621,-5.20677,0.0934575
-3.38635,-21.9383,3.09488,111.006,9.931,-5.19069,0.0937293
-3.39628,-21.9379,3.09582,111.016,9.9258,-5.17453,0.0940013
-3.40622,-21.9374,3.09675,111.026,9.92062,-5.15827,0.0942736
-3.41616,-21.937,3.09769,111.036,9.91544,-5.14193,0.094546
-3.4261,-21.9365,3.09863,111.046,9.91028,-5.12551,0.0948186
-3.43604,-21.9361,3.09958,111.056,9.90514,-5.109,0.0950914
-3.44598,-21.9357,3.10053,111.066,9.90001,-5.0924,0.0953644
-3.45592,-21.9353,3.10148,111.076,9.89489,-5.07573,0.0956376
-3.46586,-21.9349,3.10243,111.086,9.88979,-5.05898,0.095911
-3.4758,-21.9345,3.10338,111.096,9.8847,-5.04215,0.0961846
-3.48574,-21.9341,3.10434,111.106,9.87962,-5.02524,0.0964584
-3.49569,-21.9338,3.1053,111.116,9.87456,-5.00826,0.0967323
-3.50563,-21.9334,3.10627,111.125,9.86952,-4.99121,0.0970065
-3.51557,-21.9331,3.10723,111.135,9.86448,-4.97409,0.0972808
-3.52551,-21.9327,3.1082,111.145,9.85947,-4.9569,0.0975553
-3.53546,-21.9324,3.10918,111.155,9.85447,-4.93964,0.09783
-3.5454,-21.9321,3.11015,111.165,9.84948,-4.92233,0.0981049
-3.55535,-21.9318,3.11113,111.175,9.84451,-4.90495,0.0983799
-3.56529,-21.9315,3.11211,111.185,9.83955,-4.88751,0.0986552
-3.57524,-21.9312,3.11309,111.195,9.83461,-4.87002,0.0989306
-3.58518,-21.9309,3.11408,111.205,9.82968,-4.85247,0.0992061
-3.59513,-21.9307,3.11506,111.215,9.82477,-4.83487,0.0994819
-3.60507,-21.9304,3.11606,111.225,9.81987,-4.81722,0.0997578
-3.61502,-21.9301,3.11705,111.235,9.81499,-4.79952,0.100034
-3.62496,-21.9299,3.11805,111.245,9.81013,-4.78178,0.10031
-3.63491,-21.9297,3.11905,111.255,9.80528,-4.764,0.100586
-3.64486,-21.9295,3.12005,111.265,9.80044,-4.74617,0.100863
-3.6548,-21.9292,3.12105,111.275,9.79563,-4.72831,0.10114
-3.66475,-21.929,3.12206,111.285,9.79082,-4.71042,0.101417
-3.6747,-21.9289,3.12307,111.295,9.78604,-4.69249,0.101694
-3.68464,-21.9287,3.12408,111.305,9.78127,-4.67453,0.101971
-3.69459,-21.9285,3.1251,111.314,9.77651,-4.65654,0.102248
-3.70454,-21.9284,3.12612,111.324,9.77177,-4.63852,0.102526
-3.71449,-21.9282,3.12714,111.334,9.76705,-4.62048,0.102803
-3.72444,-21.9281,3.12816,111.344,9.76234,-4.60241,0.103081
-3.73438,-21.9279,3.12919,111.354,9.75765,-4.58432,0.103359
-3.74433,-21.9278,3.13022,111.364,9.75298,-4.56622,0.103637
-3.75428,-21.9277,3.13125,111.374,9.74832,-4.54809,0.103915
-3.76423,-21.9276,3.13229,111.384,9.74368,-4.52994,0.104193
-3.77418,-21.9275,3.13333,111.394,9.73906,-4.51178,0.104472
-3.78412,-21.9274,3.13437,111.404,9.73445,-4.49361,0.10475
-3.79407,-21.9274,3.13541,111.414,9.72985,-4.47542,0.105029
-3.80402,-21.9273,3.13646,111.424,9.72528,-4.45721,0.105308
-3.81397,-21.9273,3.13751,111.434,9.72072,-4.439,0.105587
-3.82392,-21.9272,3.13856,111.444,9.71618,-4.42077,0.105866
-3.83387,-21.9272,3.13961,111.454,9.71165,-4.40253,0.106145
-3.84382,-21.9272,3.14067,111.464,9.70714,-4.38428,0.106424
-3.85376,-21.9272,-3.14146,111.474,9.70265,-4.36602,0.106703
-3.86371,-21.9272,-3.14039,111.484,9.69817,-4.34776,0.106983
-3.87366,-21.9272,-3.13933,111.494,9.69371,-4.32949,0.107262
-3.88361,-21.9273,-3.13826,111.504,9.68927,-4.31121,0.107542
-3.89356,-21.9273,-3.13719,111.513,9.68484,-4.29292,0.107822
-3.90351,-21.9273,-3.13611,111.523,9.68043,-4.27464,0.108102
-3.91346,-21.9274,-3.13504,111.533,9.67604,-4.25635,0.108382
-3.9234,-21.9275,-3.13396,111.543,9.67166,-4.23805,0.108662
-3.93335,-21.9276,-3.13287,111.553,9.6673,-4.21976,0.108942
-3.9433,-21.9276,-3.13179,111.563,9.66296,-4.20146,0.109222
-3.95325,-21.9277,-3.1307,111.573,9.65863,-4.18317,0.109502
-3.9632,-21.9279,-3.12961,111.583,9.65432,-4.16487,0.109782
-3.97314,-21.928,-3.12852,111.593,9.65003,-4.14658,0.110063
-3.98309,-21.9281,-3.12742,111.603,9.64576,-4.12828,0.110343
-3.99304,-21.9283,-3.12632,111.613,9.6415,-4.10999,0.110624
-4.00298,-21.9284,-3.12522,111.623,9.63726,-4.0917,0.110904
-4.01293,-21.9286,-3.12411,111.633,9.63304,-4.07342,0.111185
-4.02288,-21.9288,-3.12301,111.643,9.62883,-4.05514,0.111466
-4.03282,-21.929,-3.1219,111.653,9.62464,-4.03686,0.111746
-4.04277,-21.9292,-3.12078,111.663,9.62047,-4.01858,0.112027
-4.05272,-21.9294,-3.11967,111.673,9.61631,-4.00031,0.112308
-4.06266,-21.9296,-3.11855,111.683,9.61217,-3.98204,0.112589
-4.07261,-21.9298,-3.11743,111.693,9.60805,-3.96377,0.11287
-4.08255,-21.9301,-3.1163,111.702,9.60395,-3.94551,0.113151
-4.0925,-21.9303,-3.11518,111.712,9.59986,-3.92724,0.113432
-4.10244,-21.9306,-3.11405,111.722,9.59579,-3.90898,0.113713
-4.11239,-21.9309,-3.11291,111.732,9.59174,-3.89072,0.113994
-4.12233,-21.9312,-3.11178,111.742,9.5877,-3.87246,0.114275
-4.13228,-21.9315,-3.11064,111.752,9.58368,-3.85419,0.114556
-4.14222,-21.9318,-3.1095,111.762,9.57968,-3.83593,0.114837
-4.15216,-21.9321,-3.10836,111.772,9.5757,-3.81766,0.115118
-4.16211,-21.9325,-3.10721,111.782,9.57173,-3.79938,0.115399
-4.17205,-21.9328,-3.10606,111.792,9.56778,-3.7811,0.11568
-4.18199,-21.9332,-3.10491,111.802,9.56385,-3.76281,0.115961
-4.19193,-21.9335,-3.10375,111.812,9.55994,-3.74452,0.116242
-4.20188,-21.9339,-3.10259,111.822,9.55604,-3.72621,0.116522
-4.21182,-21.9343,-3.10143,111.832,9.55216,-3.70788,0.116803
-4.22176,-21.9347,-3.10027,111.842,9.5483,-3.68954,0.117084
-4.2317,-21.9351,-3.0991,111.852,9.54445,-3.67118,0.117365
-4.24164,-21.9356,-3.09793,111.862,9.54063,-3.6528,0.117646
-4.25158,-21.936,-3.09676,111.872,9.53682,-3.63439,0.117927
-4.26152,-21.9364,-3.09559,111.882,9.53303,-3.61595,0.118208
-4.27145,-21.9369,-3.09441,111.892,9.52925,-3.59747,0.118488
-4.28139,-21.9374,-3.09323,111.901,9.5255,-3.57894,0.118769
-4.29133,-21.9379,-3.09205,111.911,9.52176,-3.56177,0.119049
-4.30126,-21.9384,-3.09086,111.921,9.51804,-3.54313,0.119157
-4.31119,-21.9389,-3.08968,111.931,9.51434,-3.52441,0.119265
-4.32113,-21.9394,-3.08849,111.941,9.51065,-3.50561,0.119374
-4.33106,-21.9399,-3.0873,111.951,9.50699,-3.48672,0.119482
-4.34099,-21.9405,-3.08611,111.961,9.50334,-3.46772,0.119591
-4.35092,-21.941,-3.08492,111.971,9.49971,-3.44862,0.119701
-4.36085,-21.9416,-3.08373,111.981,9.4961,-3.42939,0.11981
-4.37078,-21.9422,-3.08254,111.991,9.49251,-3.41002,0.11992
-4.38071,-21.9428,-3.08135,112.001,9.48893,-3.39052,0.12003
-4.39063,-21.9434,-3.08015,112.011,9.48538,-3.37086,0.120141
-4.40056,-21.944,-3.07896,112.021,9.48185,-3.35104,0.120251
-4.41049,-21.9446,-3.07776,112.031,9.47833,-3.33106,0.120363
-4.42041,-21.9453,-3.07656,112.041,9.47483,-3.31089,0.120474
-4.43034,-21.9459,-3.07536,112.051,9.47136,-3.29055,0.120586
-4.44026,-21.9466,-3.07416,112.061,9.4679,-3.27001,0.120698
-4.45019,-21.9473,-3.07296,112.071,9.46447,-3.24927,0.12081
-4.46011,-21.948,-3.07176,112.08,9.46105,-3.22834,0.120922
-4.47003,-21.9487,-3.07056,112.09,9.45766,-3.20719,0.121035
-4.47995,-21.9494,-3.06935,112.1,9.45429,-3.18584,0.121148
-4.48987,-21.9501,-3.06815,112.11,9.45093,-3.16427,0.121262
-4.49979,-21.9508,-3.06694,112.12,9.4476,-3.14249,0.121375
-4.50971,-21.9516,-3.06573,112.13,9.4443,-3.12048,0.121489
-4.51963,-21.9523,-3.06452,112.14,9.44101,-3.09826,0.121604
-4.52955,-21.9531,-3.06331,112.15,9.43774,-3.07582,0.121718
-4.53946,-21.9539,-3.0621,112.16,9.4345,-3.05316,0.121833
-4.54938,-21.9547,-3.06089,112.17,9.43128,-3.03027,0.121948
-4.55929,-21.9555,-3.05968,112.18,9.42809,-3.00716,0.122064
-4.5692,-21.9563,-3.05846,112.19,9.42492,-2.98382,0.122179
-4.57912,-21.9571,-3.05725,112.2,9.42177,-2.96025,0.122295
-4.58903,-21.958,-3.05603,112.21,9.41864,-2.93646,0.122411
-4.59894,-21.9588,-3.05481,112.22,9.41554,-2.91245,0.122528
-4.60885,-21.9597,-3.05359,112.23,9.41246,-2.88821,0.122645
-4.61875,-21.9606,-3.05237,112.24,9.40941,-2.86376,0.122762
-4.62866,-21.9615,-3.05115,112.25,9.40638,-2.83908,0.122879
-4.63857,-21.9624,-3.04993,112.26,9.40338,-2.81419,0.122997
-4.64847,-21.9633,-3.0487,112.269,9.4004,-2.78909,0.123115
-4.65838,-21.9642,-3.04748,112.279,9.39745,-2.76379,0.123233
-4.66828,-21.9652,-3.04625,112.289,9.39453,-2.73828,0.123351
-4.67818,-21.9661,-3.04502,112.299,9.39163,-2.71257,0.12347
-4.68808,-21.9671,-3.04379,112.309,9.38876,-2.68667,0.123589
-4.69798,-21.9681,-3.04256,112.319,9.38591,-2.66058,0.123708
-4.70788,-21.9691,-3.04133,112.329,9.38309,-2.63431,0.123827
-4.71777,-21.9701,-3.0401,112.339,9.3803,-2.60786,0.123947
-4.72767,-21.9711,-3.03887,112.349,9.37753,-2.58124,0.124067
-4.73756,-21.9721,-3.03763,112.359,9.37479,-2.55445,0.124187
-4.74745,-21.9731,-3.0364,112.369,9.37208,-2.5275,0.124307
-4.75735,-21.9742,-3.03516,112.379,9.3694,-2.5004,0.124428
-4.76724,-21.9753,-3.03392,112.389,9.36675,-2.47315,0.124549
-4.77712,-21.9763,-3.03268,112.399,9.36412,-2.44576,0.12467
-4.78701,-21.9774,-3.03144,112.409,9.36152,-2.41822,0.124792
-4.7969,-21.9785,-3.0302,112.419,9.35895,-2.39055,0.124913
-4.80678,-21.9796,-3.02896,112.429,9.35641,-2.36275,0.125035
-4.81667,-21.9808,-3.02771,112.439,9.3539,-2.33481,0.125157
-4.82655,-21.9819,-3.02647,112.449,9.35142,-2.30674,0.12528
-4.83643,-21.983,-3.02522,112.458,9.34896,-2.27854,0.125402
-4.84631,-21.9842,-3.02397,112.468,9.34654,-2.25021,0.125525
-4.85618,-21.9854,-3.02272,112.478,9.34414,-2.22177,0.125648
-4.86606,-21.9866,-3.02147,112.488,9.34178,-2.1932,0.125772
-4.87593,-21.9878,-3.02022,112.498,9.33944,-2.16451,0.125895
-4.88581,-21.989,-3.01897,112.508,9.33714,-2.13572,0.126019
-4.89568,-21.9902,-3.01771,112.518,9.33486,-2.10681,0.126143
-4.90555,-21.9914,-3.01646,112.528,9.33262,-2.07779,0.126267
-4.91542,-21.9927,-3.0152,112.538,9.3304,-2.04867,0.126392
-4.92528,-21.9939,-3.01394,112.548,9.32822,-2.01946,0.126516
-4.93515,-21.9952,-3.01268,112.558,9.32607,-1.99014,0.126641
-4.94501,-21.9965,-3.01142,112.568,9.32394,-1.96074,0.126766
-4.95487,-21.9978,-3.01016,112.578,9.32185,-1.93124,0.126892
-4.96473,-21.9991,-3.0089,112.588,9.31979,-1.90167,0.127017
-4.97459,-22.0004,-3.00764,112.598,9.31776,-1.87201,0.127143
-4.98445,-22.0018,-3.00637,112.608,9.31576,-1.84229,0.127269
-4.9943,-22.0031,-3.0051,112.618,9.3138,-1.81249,0.127395
-5.00416,-22.0045,-3.00384,112.628,9.31186,-1.78264,0.127522
-5.01401,-22.0058,-3.00257,112.638,9.30996,-1.75273,0.127648
-5.02386,-22.0072,-3.0013,112.647,9.30808,-1.72277,0.127775
-5.0337,-22.0086,-3.00003,112.657,9.30624,-1.69276,0.127902
-5.04355,-22.01,-2.99875,112.667,9.30443,-1.66271,0.12803
-5.05339,-22.0114,-2.99748,112.677,9.30266,-1.63263,0.128157
-5.06324,-22.0129,-2.9962,112.687,9.30091,-1.60251,0.128285
-5.07308,-22.0143,-2.99493,112.697,9.2992,-1.57237,0.128412
-5.08292,-22.0158,-2.99365,112.707,9.29752,-1.5422,0.12854
-5.09275,-22.0173,-2.99237,112.717,9.29587,-1.51201,0.128669
-5.10259,-22.0187,-2.99109,112.727,9.29425,-1.48181,0.128797
-5.11242,-22.0202,-2.98981,112.737,9.29266,-1.4516,0.128926
-5.12225,-22.0218,-2.98852,112.747,9.29111,-1.42139,0.129054
-5.13208,-22.0233,-2.98724,112.757,9.28959,-1.39119,0.129183
-5.14191,-22.0248,-2.98595,112.767,9.2881,-1.36099,0.129313
-5.15173,-22.0264,-2.98467,112.777,9.28664,-1.3308,0.129442
-5.16155,-22.0279,-2.98338,112.787,9.28521,-1.30063,0.129571
-5.17138,-22.0295,-2.98209,112.797,9.28382,-1.27048,0.129701
-5.18119,-22.0311,-2.9808,112.807,9.28246,-1.24037,0.129831
-5.19101,-22.0327,-2.97951,112.817,9.28113,-1.21029,0.129961
-5.20083,-22.0343,-2.97821,112.827,9.27983,-1.18024,0.130091
-5.21064,-22.0359,-2.97692,112.836,9.27857,-1.15024,0.130222
-5.22045,-22.0376,-2.97562,112.846,9.27734,-1.12029,0.130352
-5.23026,-22.0392,-2.97433,112.856,9.27614,-1.0904,0.130483
-5.24006,-22.0409,-2.97303,112.866,9.27497,-1.06056,0.130614
-5.24987,-22.0425,-2.97173,112.876,9.27383,-1.03079,0.130745
-5.25967,-22.0442,-2.97043,112.886,9.27272,-1.00109,0.130876
-5.26947,-22.0459,-2.96913,112.896,9.27165,-0.973266,0.131007
-5.27925,-22.0476,-2.96783,112.906,9.27061,-0.943658,0.130888
-5.28902,-22.0494,-2.96653,112.916,9.2696,-0.914129,0.130768
-5.2988,-22.0511,-2.96523,112.926,9.26862,-0.88468,0.130649
-5.30857,-22.0528,-2.96393,112.936,9.26767,-0.855315,0.130529
-5.31834,-22.0546,-2.96264,112.946,9.26675,-0.826036,0.13041
-5.32811,-22.0564,-2.96134,112.956,9.26587,-0.796844,0.130291
-5.33787,-22.0582,-2.96005,112.966,9.26502,-0.767743,0.130173
-5.34764,-22.06,-2.95876,112.976,9.26419,-0.738734,0.130054
-5.3574,-22.0618,-2.95747,112.985,9.2634,-0.70982,0.129935
-5.36716,-22.0636,-2.95618,112.995,9.26264,-0.681003,0.129817
-5.37691,-22.0654,-2.95489,113.005,9.26191,-0.652285,0.129699
-5.38667,-22.0673,-2.9536,113.015,9.26121,-0.623671,0.12958
-5.39642,-22.0691,-2.95232,113.025,9.26054,-0.595161,0.129463
-5.40617,-22.071,-2.95103,113.035,9.2599,-0.56676,0.129345
-5.41591,-22.0729,-2.94975,113.045,9.2593,-0.538468,0.129227
-5.42566,-22.0748,-2.94847,113.055,9.25872,-0.510289,0.12911
-5.4354,-22.0767,-2.94719,113.065,9.25817,-0.482225,0.128992
-5.44514,-22.0786,-2.94591,113.075,9.25766,-0.45428,0.128875
-5.45488,-22.0806,-2.94463,113.085,9.25717,-0.426456,0.128758
-5.46461,-22.0825,-2.94335,113.095,9.25671,-0.398756,0.128641
-5.47434,-22.0845,-2.94207,113.105,9.25628,-0.371184,0.128524
-5.48407,-22.0865,-2.9408,113.115,9.25589,-0.343743,0.128408
-5.4938,-22.0884,-2.93952,113.124,9.25552,-0.316435,0.128291
-5.50352,-22.0904,-2.93825,113.134,9.25518,-0.289265,0.128175
-5.51324,-22.0925,-2.93698,113.144,9.25487,-0.262235,0.128059
-5.52296,-22.0945,-2.93571,113.154,9.25459,-0.235348,0.127943
-5.53268,-22.0965,-2.93444,113.164,9.25433,-0.208606,0.127828
-5.54239,-22.0986,-2.93317,113.174,9.25411,-0.182012,0.127712
-5.55211,-22.1006,-2.9319,113.184,9.25391,-0.155567,0.127597
-5.56182,-22.1027,-2.93064,113.194,9.25375,-0.129274,0.127481
-5.57152,-22.1048,-2.92937,113.204,9.25361,-0.103136,0.127367
-5.58123,-22.1069,-2.92811,113.214,9.2535,-0.0771541,0.127252
-5.59093,-22.109,-2.92685,113.224,9.25342,-0.0513312,0.127137
-5.60063,-22.1111,-2.92558,113.234,9.25336,-0.0256697,0.127023
-5.61032,-22.1132,-2.92432,113.244,9.25333,-0.00017204,0.126908
-5.62001,-22.1154,-2.92306,113.254,9.25333,0.0251594,0.126794
-5.62971,-22.1175,-2.92181,113.263,9.25336,0.050322,0.12668
-5.63939,-22.1197,-2.92055,113.273,9.25341,0.0753135,0.126567
-5.64908,-22.1219,-2.91929,113.283,9.25349,0.100132,0.126453
-5.65876,-22.1241,-2.91804,113.293,9.2536,0.124774,0.12634
-5.66844,-22.1263,-2.91678,113.303,9.25374,0.149239,0.126227
-5.67812,-22.1285,-2.91553,113.313,9.2539,0.173525,0.126114
-5.68779,-22.1308,-2.91428,113.323,9.25408,0.197629,0.126001
-5.69746,-22.133,-2.91303,113.333,9.25429,0.221549,0.125889
-5.70713,-22.1353,-2.91178,113.343,9.25453,0.245283,0.125777
-5.7168,-22.1375,-2.91053,113.353,9.25479,0.26883,0.125665
-5.72646,-22.1398,-2.90928,113.363,9.25508,0.292187,0.125553
-5.73612,-22.1421,-2.90804,113.373,9.2554,0.315354,0.125441
-5.74578,-22.1444,-2.90679,113.383,9.25573,0.338328,0.12533
-5.75543,-22.1467,-2.90555,113.393,9.2561,0.361108,0.125218
-5.76508,-22.149,-2.90431,113.402,9.25649,0.383695,0.125107
-5.77473,-22.1514,-2.90307,113.412,9.2569,0.406088,0.124997
-5.78438,-22.1537,-2.90183,113.422,9.25733,0.428287,0.124886
-5.79402,-22.1561,-2.90059,113.432,9.25779,0.450291,0.124776
-5.80366,-22.1585,-2.89935,113.442,9.25827,0.472101,0.124665
-5.8133,-22.1609,-2.89811,113.452,9.25878,0.493717,0.124555
-5.82293,-22.1633,-2.89687,113.462,9.25931,0.515139,0.124446
-5.83256,-22.1657,-2.89564,113.472,9.25986,0.536367,0.124336
-5.84219,-22.1681,-2.89441,113.482,9.26044,0.557401,0.124227
-5.85182,-22.1705,-2.89317,113.492,9.26104,0.578241,0.124118
-5.86144,-22.173,-2.89194,113.502,9.26166,0.598888,0.124009
-5.87106,-22.1754,-2.89071,113.512,9.2623,0.61934,0.123901
-5.88068,-22.1779,-2.88948,113.522,9.26296,0.6396,0.123792
-5.89029,-22.1804,-2.88825,113.532,9.26365,0.659665,0.123684
-5.8999,-22.1829,-2.88702,113.541,9.26435,0.679538,0.123576
-5.90951,-22.1854,-2.8858,113.551,9.26508,0.699217,0.123469
-5.91911,-22.1879,-2.88457,113.561,9.26583,0.718703,0.123361
-5.92871,-22.1904,-2.88335,113.571,9.2666,0.737996,0.123254
-5.93831,-22.193,-2.88212,113.581,9.26739,0.757097,0.123147
-5.94791,-22.1955,-2.8809,113.591,9.2682,0.776004,0.12304
-5.9575,-22.1981,-2.87968,113.601,9.26903,0.794718,0.122934
-5.96709,-22.2007,-2.87846,113.611,9.26989,0.813239,0.122828
-5.97667,-22.2033,-2.87724,113.621,9.27076,0.831567,0.122722
-5.98625,-22.2059,-2.87602,113.631,9.27165,0.849702,0.122616
-5.99583,-22.2085,-2.87481,113.641,9.27256,0.867643,0.12251
-6.00541,-22.2111,-2.87359,113.651,9.27349,0.885392,0.122405
-6.01498,-22.2137,-2.87238,113.661,9.27443,0.902948,0.1223
-6.02455,-22.2164,-2.87116,113.671,9.2754,0.920312,0.122195
-6.03412,-22.219,-2.86995,113.68,9.27639,0.937485,0.122091
-6.04368,-22.2217,-2.86874,113.69,9.27739,0.954467,0.121987
-6.05324,-22.2244,-2.86753,113.7,9.27841,0.971259,0.121883
-6.0628,-22.2271,-2.86632,113.71,9.27945,0.98786,0.121779
-6.07235,-22.2298,-2.86511,113.72,9.28051,1.00427,0.121675
-6.0819,-22.2325,-2.8639,113.73,9.28158,1.0205,0.121572
-6.09145,-22.2352,-2.8627,113.74,9.28267,1.03653,0.121469
-6.10099,-22.238,-2.86149,113.75,9.28378,1.05238,0.121367
-6.11053,-22.2407,-2.86029,113.76,9.28491,1.06803,0.121264
-6.12007,-22.2435,-2.85908,113.77,9.28605,1.0835,0.121162
-6.1296,-22.2463,-2.85788,113.78,9.28721,1.09879,0.12106
-6.13913,-22.249,-2.85668,113.79,9.28838,1.11388,0.120958
-6.14866,-22.2518,-2.85548,113.8,9.28957,1.12879,0.120857
-6.15818,-22.2546,-2.85428,113.81,9.29078,1.14352,0.120756
